Step	Best	Median	Predicted	Progress
586	6.14662	21.7457	-41.9138	0.00396351
587	6.59653	24.72	-41.0158	0.00392022
588	5.92679	17.6867	-40.6146	0.00390306
589	6.5991	25.3292	-38.6046	0.0037831
590	6.38017	29.6682	-38.346	0.00378659
591	6.08422	22.6652	-37.1289	0.00372982
592	7.14285	22.6995	-36.4167	0.00369998
593	6.59823	23.8738	-35.1442	0.00364287
594	6.82854	23.4374	-33.9552	0.0035903
595	6.54011	22.4556	-33.2673	0.00356838
596	6.28384	20.5245	-32.6514	0.00353859
597	5.89035	24.6348	-32.0006	0.00351691
598	5.54124	24.0821	-31.5579	0.00350915
599	6.11316	22.6125	-30.8868	0.00346812
600	7.02061	26.1242	-29.7999	0.00341595
601	6.0827	29.8892	-29.2226	0.00339867
602	6.39939	29.0865	-28.5235	0.0033557
603	6.47782	25.4143	-27.5982	0.00329987
604	6.75211	22.0257	-26.7285	0.00325146
605	7.00582	23.8748	-25.5745	0.00320117
606	6.37433	24.1037	-25.1032	0.00319273
607	6.44841	26.2765	-24.8506	0.00319176
608	7.35919	23.1347	-24.234	0.00316784
609	5.75205	24.5826	-23.2414	0.00311423
610	6.45401	24.5097	-22.5474	0.0030913
611	6.01348	25.0095	-21.8355	0.00306101
612	6.12331	22.7404	-21.3474	0.00304078
613	5.90389	24.8667	-21.197	0.00304162
614	6.54785	25.3605	-20.8341	0.00302985
615	5.76639	21.3948	-19.9197	0.00297405
616	6.80587	24.6706	-19.3298	0.00294579
617	6.25832	21.8222	-18.9233	0.00292404
618	5.75127	25.6462	-18.6424	0.00291616
619	5.88722	25.7818	-17.933	0.00287849
620	6.25826	20.0284	-17.8281	0.00287933
621	6.24027	24.2299	-17.3268	0.00285983
622	6.06051	25.4008	-16.7544	0.00283265
623	6.74953	23.7034	-16.4832	0.00282275
624	6.12438	17.627	-15.5849	0.00277328
625	6.61043	19.2924	-15.0461	0.00273833
626	5.86599	18.4991	-14.5194	0.00270914
627	5.8029	19.4831	-14.113	0.002686
628	5.8067	22.1971	-13.9707	0.00267929
629	5.72226	23.959	-13.4253	0.00264169
630	6.24489	23.1817	-12.9291	0.00261199
631	6.27222	20.9638	-12.4897	0.00257824
632	6.19217	20.5389	-12.0636	0.00254296
633	5.78214	23.7312	-11.5257	0.00250572
634	6.75546	21.932	-11.0945	0.00247701
635	6.14785	26.488	-10.8923	0.00246611
636	5.71728	23.1396	-10.7311	0.0024586
637	6.44639	23.2662	-10.5902	0.00245163
638	6.9149	19.798	-10.1888	0.00242176
639	6.01392	17.4029	-9.92446	0.00240395
640	5.55678	20.7549	-9.60515	0.0023834
641	5.99254	23.3439	-9.41162	0.00237193
642	5.79976	23.3126	-9.01035	0.00233892
643	6.2918	27.2111	-8.5479	0.00229703
644	5.81631	21.2764	-8.26189	0.00227637
645	5.85203	25.955	-7.98034	0.00225415
646	5.86389	26.8697	-7.70909	0.0022297
647	5.72225	22.4822	-7.56394	0.00221877
648	5.86736	18.8909	-7.19292	0.002184
649	5.94334	23.7475	-6.89955	0.00215528
650	5.73125	24.5372	-6.67635	0.00213479
651	5.58476	23.4977	-6.43923	0.00211441
652	5.72043	21.9211	-6.11978	0.0020849
653	5.70541	22.0239	-5.94492	0.0020701
654	6.10328	23.2284	-5.86882	0.00206474
655	5.70366	22.3474	-5.61061	0.00204016
656	6.28635	21.8584	-5.44344	0.00202519
657	6.03065	20.9428	-5.16	0.00199544
658	5.80238	14.5277	-4.84845	0.00196259
659	5.95584	20.4951	-4.74861	0.00195336
660	5.72008	18.8818	-4.41891	0.001917
661	5.56015	17.7641	-4.2033	0.00189355
662	5.95798	19.1887	-3.8845	0.00185834
663	6.06383	19.2693	-3.77259	0.00184656
664	5.80151	14.0696	-3.47449	0.00181129
665	5.72381	17.3314	-3.38063	0.00180115
666	5.94898	20.3841	-3.33727	0.0017971
667	6.4264	17.0251	-3.20022	0.00178091
668	6.32168	24.4888	-2.98581	0.00175426
669	5.77523	14.565	-2.90836	0.00174523
670	6.79724	19.8213	-2.75528	0.00172585
671	6.06395	18.6969	-2.54449	0.00169862
672	6.092	21.0968	-2.50666	0.00169471
673	5.92484	17.1763	-2.32653	0.0016716
674	5.81615	18.6694	-2.15645	0.00164991
675	6.08994	23.664	-2.08353	0.00164079
676	5.67398	17.1956	-2.03545	0.00163481
677	6.00846	17.3587	-1.91613	0.00161882
678	5.64634	21.3646	-1.82966	0.00160766
679	5.80282	18.5719	-1.7182	0.00159269
680	6.18956	18.3354	-1.65768	0.00158477
681	5.75317	15.3889	-1.55542	0.00157059
682	5.78287	20.8437	-1.56832	0.00157273
683	6.15074	17.9471	-1.49619	0.00156261
684	6.24266	20.1129	-1.38911	0.00154709
685	5.68776	16.9408	-1.2818	0.00153188
686	6.51783	20.8734	-1.2203	0.00152328
687	6.29223	20.3375	-1.14137	0.0015119
688	5.68085	14.1943	-1.04578	0.00149774
689	5.5698	18.8325	-0.959712	0.00148515
690	5.93291	19.4131	-0.932286	0.00148128
691	6.36187	22.5651	-0.85627	0.00146995
692	5.43203	14.2092	-0.811994	0.00146341
693	5.94455	19.2447	-0.722764	0.00144982
694	6.23981	22.3583	-0.642397	0.00143762
695	5.5776	15.4843	-0.568465	0.00142607
696	5.77252	18.0777	-0.522263	0.00141891
697	5.79854	20.3981	-0.431008	0.0014046
698	5.6884	17.4037	-0.371032	0.00139513
699	5.82399	17.9102	-0.307792	0.00138503
700	6.10477	19.9606	-0.263516	0.00137797
701	6.18139	20.0799	-0.135856	0.00135732
702	5.90889	18.5529	-0.0796108	0.00134816
703	5.76979	18.7997	-0.0692043	0.00134648
704	5.59842	23.1601	-0.0370359	0.00134122
705	6.1531	22.3501	0.0594101	0.0013253
706	6.17534	18.3954	0.143628	0.00131135
707	5.84303	17.9875	0.164243	0.00130789
708	6.04463	17.3196	0.196773	0.00130241
709	5.63919	16.7636	0.289872	0.00128672
710	5.75213	18.6799	0.352947	0.00127596
711	5.84137	15.3389	0.374111	0.00127225
712	5.80824	21.8837	0.422216	0.00126391
713	5.73459	23.612	0.501726	0.00125014
714	6.05885	22.6895	0.552047	0.00124127
715	6.35996	20.4609	0.58919	0.00123468
716	5.77688	18.3438	0.61802	0.00122961
717	5.77284	13.193	0.66893	0.00122055
718	5.93843	22.9537	0.732181	0.00120939
719	5.90995	17.8453	0.774655	0.00120165
720	5.39866	22.6489	0.778506	0.0012007
721	5.83616	21.7871	0.846327	0.00118849
722	5.48524	19.1132	0.88382	0.00118175
723	6.16541	21.9229	0.903886	0.00117793
724	5.73223	20.1843	0.948466	0.00116983
725	6.133	18.5065	0.979563	0.00116392
726	6.30961	17.9276	1.01304	0.00115762
727	6.03778	15.8264	1.03885	0.00115268
728	5.87117	17.7131	1.08856	0.00114352
729	6.00196	17.2297	1.13194	0.00113539
730	5.735	15.3836	1.15575	0.00113065
731	5.93974	21.6257	1.16144	0.00112928
732	5.90764	21.0516	1.21837	0.00111864
733	5.9051	18.5112	1.28798	0.00110572
734	6.03018	22.0642	1.31018	0.00110142
735	5.64127	17.4079	1.35335	0.0010932
736	6.16147	23.1105	1.39582	0.001085
737	5.83507	22.9397	1.43368	0.00107756
738	5.95989	16.0547	1.47098	0.00107024
739	5.31631	18.6392	1.4991	0.00106446
740	5.89678	19.3124	1.51527	0.00106111
741	5.83247	23.0209	1.53535	0.00105704
742	5.61738	21.9712	1.58258	0.00104805
743	5.95714	25.0386	1.63203	0.00103835
744	5.62719	16.2844	1.65709	0.00103311
745	5.71001	22.7789	1.71387	0.00102171
746	5.76126	19.548	1.72857	0.00101857
747	5.51324	23.9664	1.76768	0.00101082
748	5.70672	20.1083	1.78304	0.00100752
749	5.55139	19.6052	1.81566	0.00100096
750	5.64982	19.8627	1.83705	0.000996563
751	5.59573	14.2075	1.86313	0.000991377
752	5.33834	19.2972	1.86556	0.000990512
753	5.78933	21.6556	1.8852	0.000986376
754	5.74757	21.8131	1.90864	0.000981338
755	5.59436	16.7042	1.92603	0.000977304
756	5.93229	14.4589	1.98436	0.00096543
757	5.76781	19.8621	2.00613	0.000960805
758	5.80788	22.4175	2.02605	0.000956325
759	5.8673	16.4921	2.04511	0.00095199
760	5.73667	12.8715	2.09621	0.000941842
761	5.75031	21.2959	2.12032	0.000936775
762	5.8731	17.3978	2.1602	0.00092862
763	5.71884	17.0623	2.18482	0.000923274
764	5.62526	16.7919	2.20495	0.000918775
765	5.65122	15.4428	2.22187	0.000914865
766	5.89901	18.538	2.26575	0.000905882
767	5.68435	18.5127	2.27358	0.000903809
768	5.34073	13.254	2.29786	0.000898321
769	5.76017	12.1058	2.33737	0.000889627
770	5.50946	12.9509	2.36755	0.00088293
771	5.85063	15.335	2.37003	0.000881893
772	5.71152	12.505	2.39907	0.00087531
773	5.80647	16.0811	2.39744	0.000875514
774	6.05614	19.1332	2.39772	0.000875479
775	5.70995	12.3681	2.44316	0.000865731
776	5.62566	19.7497	2.45849	0.000861863
777	5.89931	20.5668	2.47945	0.000856956
778	5.72092	13.4787	2.49354	0.000853691
779	5.799	14.5593	2.51699	0.000848326
780	5.92351	15.5418	2.56228	0.000838495
781	5.58344	7.98768	2.59264	0.000831901
782	5.95249	13.7701	2.60022	0.000829899
783	5.54553	14.4181	2.6329	0.000823059
784	5.39449	16.8076	2.63843	0.000821357
785	5.53471	16.2807	2.66198	0.000815892
786	5.79881	17.462	2.67545	0.000812498
787	5.48912	8.11265	2.70917	0.000805382
788	5.67485	13.1225	2.73739	0.000799049
789	6.16551	14.9041	2.75836	0.000794189
790	5.62821	17.0218	2.78225	0.000788664
791	5.6531	18.7614	2.79716	0.000784874
792	5.84263	13.9465	2.82644	0.000778142
793	5.58983	18.5173	2.84007	0.00077444
794	5.79739	16.0457	2.87485	0.000766902
795	5.87211	19.1112	2.89309	0.000762566
796	5.77484	17.1098	2.91306	0.000757594
797	5.91784	20.4094	2.9303	0.000753472
798	5.46149	21.174	2.93173	0.000752395
799	5.9638	22.2855	2.95851	0.000746334
800	5.90255	20.9778	2.97453	0.000742254
801	5.65715	18.1416	2.98166	0.000740136
802	5.84482	20.4217	2.99915	0.000736316
803	5.75351	16.6713	3.0151	0.000732701
804	5.78474	17.1156	3.05268	0.000724604
805	5.7779	19.2302	3.07043	0.000720341
806	5.4353	20.97	3.07418	0.000718282
807	5.85671	20.0733	3.12618	0.000706651
808	5.58037	12.125	3.146	0.000701758
809	5.72109	21.3756	3.1589	0.000698348
810	6.1916	20.7437	3.17672	0.000693711
811	5.50118	20.8995	3.2113	0.000686655
812	5.57371	16.2717	3.23465	0.00068169
813	5.29942	16.9142	3.24729	0.000677795
814	5.56242	15.9972	3.26687	0.000673067
815	5.74308	21.1728	3.27707	0.000670052
816	6.02707	15.9279	3.29915	0.00066471
817	5.79285	14.3768	3.32462	0.000658043
818	5.89194	21.617	3.3375	0.00065463
819	5.66275	12.0563	3.34579	0.000652285
820	5.46013	19.3537	3.34406	0.000651824
821	5.30099	21.5294	3.36048	0.00064763
822	5.46492	22.2813	3.37822	0.000643185
823	5.53284	14.4897	3.3624	0.000646193
824	5.76747	13.168	3.37442	0.000643208
825	5.81438	22.2478	3.40183	0.000636772
826	5.78384	8.05198	3.41747	0.000633271
827	5.60775	12.2362	3.44394	0.000627088
828	5.71331	9.00603	3.45441	0.000624261
829	5.52203	15.1265	3.48076	0.00061754
830	5.41693	20.1229	3.46446	0.000620761
831	5.98596	14.2974	3.49685	0.000613021
832	5.67217	12.8608	3.51851	0.000607776
833	5.62143	16.4739	3.54925	0.000600258
834	5.68057	7.80289	3.54794	0.000600379
835	5.55296	13.7216	3.53799	0.000602471
836	5.42766	18.5137	3.54949	0.000598881
837	5.43326	8.06923	3.5522	0.000597479
838	5.5198	13.8685	3.5602	0.000594858
839	5.57	16.3987	3.57157	0.00059153
840	6.03459	14.6274	3.57999	0.000589249
841	5.63246	20.2452	3.57309	0.00059039
842	5.73749	17.2451	3.59688	0.000584721
843	5.44735	16.4546	3.60353	0.000582001
844	5.62453	15.891	3.62458	0.000576474
845	5.82482	19.1015	3.63876	0.000572512
846	5.7907	12.9122	3.64683	0.000570083
847	5.656	10.7377	3.64507	0.000570241
848	5.89343	12.809	3.66465	0.000565275
849	5.69459	12.6456	3.67493	0.000562695
850	5.86464	18.2398	3.69554	0.000557818
851	5.53011	14.3163	3.69664	0.000557064
852	5.99336	19.07	3.70335	0.000555202
853	5.44283	17.2675	3.70653	0.000554006
854	5.65082	13.8714	3.71561	0.000551683
855	5.50686	12.2489	3.71788	0.000550757
856	5.72536	15.2861	3.71458	0.000551044
857	5.64482	19.1663	3.72512	0.000548217
858	5.68364	13.7399	3.73173	0.000546477
859	5.64074	14.3745	3.7509	0.000541723
860	6.15716	20.4405	3.77595	0.000535833
861	5.35962	12.6306	3.78695	0.000532769
862	5.86785	14.9445	3.79907	0.000529308
863	5.89274	18.6642	3.8025	0.000528708
864	5.81652	19.0761	3.81317	0.000525923
865	5.79528	16.2432	3.82216	0.000523446
866	5.62341	15.0056	3.83757	0.000519718
867	5.33274	14.1335	3.81875	0.000523331
868	5.6962	17.1186	3.83266	0.000519865
869	5.56747	15.4988	3.84448	0.000516587
870	5.96692	16.3737	3.84407	0.000516372
871	5.31944	13.3497	3.83289	0.000518369
872	5.84565	8.44782	3.83759	0.000516905
873	5.59588	9.47109	3.84755	0.000514297
874	5.51728	14.3479	3.85981	0.000510677
875	5.21747	9.7398	3.84391	0.000514129
876	5.62157	15.6526	3.85712	0.000510278
877	5.54105	11.2254	3.86608	0.000507672
878	5.5892	18.6544	3.87802	0.00050428
879	5.62571	17.1055	3.89395	0.000500443
880	5.53566	15.2591	3.8997	0.000498766
881	5.6746	18.2392	3.90161	0.000498613
882	5.76227	13.5811	3.90933	0.000496461
883	5.4619	13.2853	3.90731	0.000497116
884	5.77561	12.9225	3.90519	0.000497652
885	5.48635	18.3901	3.90612	0.000497578
886	5.66343	17.9132	3.92012	0.000493651
887	5.10121	8.57803	3.90222	0.000497523
888	5.67539	13.4012	3.9155	0.000493796
889	5.62468	11.5196	3.91466	0.000493864
890	5.38659	17.0293	3.91159	0.000494108
891	5.4023	10.6425	3.91214	0.000493219
892	5.40013	17.4345	3.9135	0.000491869
893	5.26707	11.326	3.89475	0.000495931
894	5.30018	17.2509	3.89263	0.000495522
895	5.63387	18.6471	3.90314	0.000492314
896	5.51217	16.692	3.91252	0.000489687
897	5.42935	11.8758	3.93256	0.000484856
898	5.70928	20.4214	3.93915	0.000482832
899	5.88239	15.9871	3.94924	0.000480088
900	5.53018	11.3424	3.94961	0.000480059
901	5.66007	12.8437	3.9641	0.000476387
902	5.50786	12.6421	3.97565	0.000473739
903	5.48218	14.7359	3.99236	0.000469387
904	5.66725	16.1881	4.00146	0.000466732
905	5.30291	11.1086	3.99928	0.000466324
906	5.57117	15.3194	4.0178	0.000462189
907	5.79053	15.0749	4.01638	0.000462296
908	5.2368	7.96118	4.01212	0.000462617
909	5.62248	12.2592	4.0152	0.000461498
910	5.48306	9.61675	4.03147	0.000457409
911	5.4289	17.1631	4.03959	0.000454922
912	5.46503	9.91462	4.05244	0.000451698
913	5.41867	19.3024	4.06253	0.000448625
914	5.76262	16.5185	4.06019	0.000448797
915	5.52132	13.3085	4.07351	0.000444855
916	5.49181	10.2362	4.08035	0.000442811
917	5.66493	17.6862	4.08751	0.000440694
918	5.58869	18.0468	4.09417	0.000438453
919	5.69443	17.4112	4.10171	0.00043627
920	5.55722	14.9594	4.10446	0.000435165
921	5.51332	12.155	4.10346	0.000435237
922	5.2366	18.2286	4.09916	0.000435544
923	5.4645	13.8013	4.09816	0.000435616
924	5.81307	17.8823	4.11423	0.000431727
925	5.6648	18.0118	4.11191	0.000431892
926	5.57579	13.0343	4.12294	0.000429281
927	5.26264	12.0041	4.12344	0.000428554
928	5.63513	13.1513	4.1308	0.000426316
929	5.57453	14.1258	4.1295	0.000426407
930	5.41716	13.1294	4.15146	0.000420956
931	5.39123	13.1385	4.14913	0.000420844
932	5.67154	15.1873	4.15893	0.000417948
933	5.44595	7.88622	4.16423	0.000415938
934	5.70064	13.906	4.17045	0.000414143
935	5.35808	6.74308	4.16189	0.000415675
936	5.3025	20.5052	4.15292	0.000417518
937	5.78986	19.9277	4.15375	0.000417461
938	5.64078	17.02	4.17116	0.000412725
939	5.58906	13.1911	4.17491	0.000411358
940	5.54985	16.0853	4.17469	0.00041093
941	5.54596	17.3416	4.18659	0.000407852
942	5.78345	15.87	4.20859	0.000401972
943	5.40193	8.47523	4.20888	0.000401322
944	5.42581	16.9781	4.22254	0.000397911
945	5.97382	12.4638	4.23024	0.000395783
946	5.62577	15.1764	4.22812	0.000395922
947	5.80077	14.2073	4.23857	0.000392952
948	5.60003	14.1892	4.25026	0.000389466
949	5.41641	8.28587	4.24619	0.000390162
950	5.41439	13.2311	4.24767	0.000389169
951	5.46499	12.6036	4.24523	0.000389497
952	5.46266	13.4312	4.25001	0.000387862
953	5.38265	15.8436	4.25219	0.000386933
954	5.72568	18.6715	4.24993	0.000387079
955	5.32331	12.7614	4.25002	0.00038665
956	5.65186	17.9623	4.25952	0.000384017
957	5.90943	13.9897	4.26528	0.000382267
958	5.62451	13.8677	4.27945	0.000378249
959	5.47659	15.0784	4.27483	0.000379131
960	5.78928	12.9859	4.27565	0.000379078
961	5.54208	15.6043	4.29043	0.00037505
962	5.66333	10.5726	4.29	0.000375077
963	5.71298	19.4464	4.30329	0.000371383
964	5.66804	20.482	4.30207	0.000371459
965	5.89566	13.6578	4.30275	0.000371184
966	5.62672	15.143	4.3014	0.000371268
967	5.57061	9.10844	4.31687	0.000367407
968	5.547	13.4687	4.32463	0.000365029
969	5.39376	17.6739	4.32875	0.000363325
970	5.34366	12.9229	4.32173	0.000364739
971	5.75892	13.4154	4.33035	0.000362012
972	5.52162	15.2513	4.3291	0.000362088
973	5.77928	13.753	4.33594	0.000359974
974	5.65046	17.8791	4.35534	0.00035524
975	5.74119	15.7841	4.35765	0.00035448
976	5.60575	8.28051	4.36435	0.00035277
977	5.60782	12.5022	4.37271	0.000350267
978	5.52826	12.6983	4.37274	0.000349766
979	5.91992	17.8484	4.3802	0.000347072
980	5.47355	13.0366	4.40071	0.000341567
981	5.92405	20.5328	4.41024	0.000338835
982	5.4847	11.9343	4.42438	0.000335474
983	5.3655	7.26119	4.40726	0.000338819
984	5.65089	7.89701	4.42041	0.0003357
985	5.32836	12.8987	4.42582	0.000334134
986	5.49974	20.4814	4.42472	0.000334197
987	5.29491	9.66536	4.41677	0.000335443
988	5.92008	18.3135	4.4245	0.000333495
989	5.63407	8.65131	4.4353	0.000330618
990	5.73526	13.0412	4.44761	0.000327316
991	5.2742	10.6743	4.4314	0.000330837
992	5.46618	15.3387	4.4426	0.000327786
993	5.48695	10.2539	4.44036	0.000328145
994	5.60396	7.8962	4.44633	0.000326588
995	5.64378	19.5246	4.45615	0.000323958
996	5.55969	19.2239	4.45957	0.000323107
997	5.30214	16.6071	4.45709	0.000322977
998	5.43278	15.8523	4.46053	0.000321894
999	5.47526	9.07366	4.46079	0.000321879
1000	5.10452	12.1706	4.45675	0.000322101
1001	5.81446	13.4589	4.46349	0.000320174
1002	5.78878	18.3451	4.47432	0.000317147
1003	5.82304	16.8118	4.48706	0.000314057
1004	5.46284	8.2161	4.48694	0.000313991
1005	5.8766	15.5126	4.49261	0.000312477
1006	5.60068	16.1534	4.50358	0.00030984
1007	5.69585	17.1174	4.5089	0.000308226
1008	5.78545	18.657	4.50745	0.000308302
1009	5.46216	13.4057	4.50655	0.000308349
1010	5.52812	18.1445	4.5055	0.000308405
1011	5.59408	15.2165	4.51516	0.000305681
1012	5.68484	15.5108	4.52623	0.0003031
1013	5.76487	9.87102	4.52477	0.000303176
1014	5.34648	15.8775	4.53033	0.000301685
1015	5.39408	15.45	4.53137	0.000300751
1016	5.444	16.1071	4.54655	0.000296857
1017	5.55883	13.175	4.55229	0.000295326
1018	5.3511	11.5203	4.55526	0.00029435
1019	5.60961	20.065	4.5607	0.00029266
1020	6.01733	14.0641	4.56826	0.000290316
1021	5.47801	16.9536	4.5758	0.000288206
1022	5.76607	13.7411	4.58384	0.000285885
1023	5.62198	19.7501	4.59122	0.000283654
1024	5.53441	15.9121	4.59748	0.000281764
1025	6.03606	17.6651	4.60804	0.00027898
1026	5.40372	19.8256	4.60975	0.000277971
1027	5.2677	19.1599	4.60818	0.000277348
1028	5.67271	16.4675	4.61061	0.000277087
1029	5.5981	13.0043	4.61993	0.000274386
1030	5.53829	18.1284	4.62786	0.00027221
1031	5.42307	16.6506	4.63202	0.000270928
1032	5.49683	8.78799	4.6435	0.000267507
1033	5.50223	21.782	4.6515	0.00026508
1034	5.1513	13.7	4.64039	0.000267651
1035	5.95892	16.889	4.64689	0.000265604
1036	5.56756	13.8111	4.65164	0.000264078
1037	5.27488	19.5129	4.64686	0.000264938
1038	5.79824	12.7868	4.65855	0.000261726
1039	5.40346	15.1295	4.65748	0.00026158
1040	5.57633	8.38945	4.6608	0.000260324
1041	5.44152	14.5851	4.66659	0.000258353
1042	5.64375	16.4788	4.674	0.000256387
1043	5.59911	20.3778	4.68098	0.000254272
1044	6.2481	22.8762	4.68874	0.00025196
1045	5.40394	18.4284	4.69283	0.000250265
1046	5.54233	17.6298	4.69245	0.000250282
1047	5.5024	21.2671	4.70322	0.000247245
1048	5.39598	16.9424	4.7091	0.000245597
1049	5.53979	17.9113	4.71966	0.000242962
1050	5.47634	16.3455	4.72949	0.0002406
1051	5.68326	12.1138	4.73761	0.000238569
1052	5.73811	12.6536	4.7396	0.000238064
1053	5.5254	14.986	4.73774	0.000238277
1054	5.66888	17.5934	4.73667	0.000238322
1055	5.46405	22.2068	4.75293	0.000234316
1056	5.72609	17.2657	4.76241	0.000231802
1057	5.79927	19.8662	4.76589	0.000230591
1058	5.61159	17.4223	4.77324	0.000228809
1059	5.60541	13.3558	4.78236	0.00022659
1060	5.79827	17.3102	4.79823	0.000222965
1061	5.23222	14.6181	4.79559	0.000223068
1062	5.64143	18.2315	4.79961	0.000221858
1063	5.39492	17.8572	4.80182	0.000221083
1064	5.42589	13.5957	4.80623	0.000219776
1065	5.51887	18.6419	4.81048	0.000218522
1066	5.94374	20.0315	4.81915	0.000216232
1067	5.43278	15.2858	4.82355	0.000214631
1068	5.67951	11.7002	4.83531	0.000211852
1069	5.74931	9.95766	4.84389	0.000209909
1070	5.57274	16.1075	4.85404	0.000206991
1071	5.32757	18.7693	4.85201	0.000206913
1072	5.7361	17.6616	4.85643	0.000205888
1073	5.58126	7.35969	4.86458	0.000203495
1074	5.32599	16.5447	4.86234	0.000203575
1075	5.74697	12.2217	4.87111	0.000200991
1076	5.55407	13.1904	4.87501	0.000199568
1077	5.62309	8.85436	4.88327	0.000197407
1078	5.80222	16.5183	4.8997	0.000193081
1079	5.62238	17.0894	4.9052	0.000191385
1080	5.92588	13.3966	4.92033	0.000187564
1081	5.41877	19.7496	4.92208	0.000186608
1082	5.50828	12.5158	4.9263	0.000185393
1083	5.76133	16.5513	4.92892	0.000184511
1084	5.47674	16.5363	4.93207	0.00018346
1085	5.59692	17.362	4.93425	0.000182704
1086	5.37218	12.556	4.9341	0.000182404
1087	5.32691	13.0515	4.93147	0.000182294
1088	5.59195	12.6075	4.93708	0.000181226
1089	5.83775	14.0965	4.93867	0.000180584
1090	5.74249	12.8131	4.94602	0.000178466
1091	5.30099	16.8322	4.94482	0.000178504
1092	5.43991	14.2151	4.94908	0.000177082
1093	5.54823	14.1115	4.95529	0.000175408
1094	5.52914	16.8323	4.9615	0.000173384
1095	5.60196	8.27509	4.96991	0.000170819
1096	5.87193	14.2182	4.972	0.000170126
1097	5.43158	14.3026	4.97153	0.000170038
1098	5.47533	19.9022	4.97223	0.000170017
1099	5.48125	19.6522	4.97503	0.000169193
1100	5.54075	16.593	4.98331	0.00016713
1101	5.64421	12.1466	4.99008	0.000165299
1102	5.62443	10.2553	4.99574	0.000163328
1103	5.46816	19.3129	4.99759	0.000162574
1104	5.69907	16.0677	4.99931	0.000161927
1105	5.46937	15.044	5.00353	0.000160624
1106	5.58857	15.3261	5.01029	0.000158687
1107	5.40993	11.4488	5.01083	0.000158063
1108	5.39497	8.3046	5.01276	0.000157351
1109	5.82127	12.3257	5.01273	0.000157351
1110	5.45672	7.68487	5.01694	0.000156001
1111	5.33207	13.4358	5.01523	0.000156048
1112	5.67024	19.4839	5.02267	0.000154239
1113	5.39225	16.0517	5.02119	0.00015428
1114	5.6446	7.82633	5.02471	0.000153186
1115	5.38727	15.7045	5.02073	0.000153997
1116	5.56358	16.5091	5.02396	0.000153031
1117	5.42797	8.77809	5.0263	0.000152178
1118	5.49017	12.6523	5.02626	0.000152179
1119	5.60712	8.81038	5.03647	0.000149891
1120	5.83981	14.7331	5.04154	0.000148498
1121	5.38421	14.5848	5.04192	0.000148126
1122	5.2693	17.2489	5.04093	0.000147846
1123	5.67321	18.493	5.04455	0.000146758
1124	5.54803	16.6087	5.04803	0.00014565
1125	5.47138	17.2996	5.05849	0.000142825
1126	5.74691	15.2112	5.06503	0.000141646
1127	5.44092	16.5895	5.06445	0.000141623
1128	5.57753	18.4555	5.06486	0.000141421
1129	5.70954	17.6492	5.06507	0.000141415
1130	5.75121	19.8862	5.07062	0.000140045
1131	5.68073	12.9738	5.07265	0.000139257
1132	5.64877	13.1023	5.0766	0.000138081
1133	5.68304	14.0377	5.07704	0.000138071
1134	5.24911	10.4016	5.07504	0.00013812
1135	5.50704	8.07653	5.08022	0.0001364
1136	5.48452	13.948	5.08223	0.000135994
1137	5.81778	14.2402	5.08603	0.000134665
1138	5.8547	20.9458	5.09094	0.000133117
1139	5.45547	18.0855	5.09597	0.000131855
1140	5.7134	13.7445	5.09735	0.000131549
1141	5.55365	17.1946	5.10658	0.000129458
1142	5.91577	15.0466	5.11523	0.000127483
1143	5.6734	21.8854	5.12336	0.000125708
1144	5.55875	15.0355	5.12704	0.000124837
1145	5.54782	15.234	5.13535	0.000122995
1146	5.23601	19.094	5.13234	0.00012306
1147	5.48892	20.9853	5.13395	0.000123025
1148	5.49937	16.7499	5.14909	0.000119374
1149	5.74893	21.0914	5.15337	0.000118229
1150	5.56221	14.7228	5.15323	0.000118232
1151	5.51156	22.9713	5.15331	0.00011823
1152	5.37391	20.6611	5.14887	0.000119126
1153	5.61601	16.1708	5.15099	0.000118642
1154	6.08878	21.5183	5.15527	0.00011751
1155	5.50294	17.6719	5.15728	0.000116965
1156	5.91072	18.9909	5.16282	0.000115492
1157	5.71843	19.0642	5.16779	0.000114129
1158	5.42882	13.5623	5.17344	0.000112781
1159	5.84581	19.9385	5.17878	0.000111181
1160	5.67084	18.3326	5.17912	0.000111084
1161	5.46952	8.05027	5.17772	0.000111271
1162	5.56014	16.9228	5.18234	0.000110109
1163	5.39508	14.6047	5.1807	0.000110141
1164	5.35078	16.8122	5.17768	0.000110732
1165	5.45426	11.3899	5.17509	0.000111237
1166	5.56274	7.24606	5.17803	0.000110369
1167	5.48241	19.1384	5.18353	0.00010879
1168	5.87331	17.5538	5.1899	0.000107088
1169	5.85858	13.9639	5.19673	0.000105415
1170	5.22253	12.2945	5.19553	0.000105438
1171	5.51079	18.2874	5.20306	0.000103798
1172	5.79302	14.6019	5.21148	0.000101898
1173	5.60233	16.6531	5.21551	0.000100592
1174	5.44004	12.7221	5.21678	9.99895e-05
1175	5.5923	13.3686	5.22267	9.81412e-05
1176	5.69501	16.256	5.22313	9.81331e-05
1177	5.95473	12.2553	5.22868	9.65873e-05
1178	5.48352	14.2666	5.22685	9.6926e-05
1179	5.41049	13.6163	5.22511	9.69559e-05
1180	5.50137	11.6327	5.23028	9.5601e-05
1181	5.63644	16.9063	5.2359	9.4214e-05
1182	5.63644	14.0422	5.24022	9.29725e-05
